#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
2033	TCONS_00006346	chr3	+	189846777	189847483	189847483	189847483	2	189846777,189847073,	189846864,189847483,
2037	TCONS_00005914	chr3	-	190415711	190416637	190416637	190416637	2	190415711,190416339,	190415939,190416637,
2038	TCONS_00006733	chr3	-	190500011	190500863	190500863	190500863	2	190500011,190500805,	190500320,190500863,
2038	TCONS_00006734	chr3	-	190506446	190511383	190511383	190511383	4	190506446,190508265,190510931,190511364,	190506561,190508347,190511050,190511383,
2044	TCONS_00006348	chr3	+	191274951	191309646	191309646	191309646	5	191274951,191277466,191287388,191291102,191307691,	191275173,191277543,191287613,191291263,191309646,
2044	TCONS_00006347	chr3	+	191274951	191279277	191279277	191279277	3	191274951,191277466,191279231,	191275173,191277543,191279277,
2044	TCONS_00005690	chr3	+	191275112	191308145	191308145	191308145	4	191275112,191287388,191291102,191307691,	191275173,191287613,191291263,191308145,
2044	TCONS_00006349	chr3	+	191285973	191309646	191309646	191309646	4	191285973,191287388,191291102,191307691,	191286130,191287613,191291263,191309646,
2044	TCONS_00005691	chr3	+	191286323	191291298	191291298	191291298	3	191286323,191287388,191291102,	191286396,191287613,191291298,
2045	TCONS_00006736	chr3	-	191466401	191467882	191467882	191467882	2	191466401,191467744,	191466767,191467882,
2045	TCONS_00006350	chr3	+	191470956	191477492	191477492	191477492	2	191470956,191477302,	191471124,191477492,
2047	TCONS_00005693	chr3	+	191747668	191754346	191754346	191754346	3	191747668,191750095,191753806,	191747695,191750200,191754346,
2047	TCONS_00005692	chr3	+	191747668	191754031	191754031	191754031	3	191747668,191750095,191753806,	191747828,191750200,191754031,
2047	TCONS_00005694	chr3	+	191749997	191754178	191754178	191754178	2	191749997,191753806,	191750200,191754178,
2056	TCONS_l2_00020300	chr3	-	192862252	192894653	192894653	192894653	3	192862252,192887090,192894391,	192862353,192887253,192894653,
2056	TCONS_l2_00019664	chr3	-	192873421	192875018	192875018	192875018	2	192873421,192874964,	192874752,192875018,
2059	TCONS_l2_00019666	chr3	-	193296833	193310880	193310880	193310880	3	193296833,193299495,193310809,	193297254,193299695,193310880,
2059	TCONS_l2_00019667	chr3	-	193307770	193310869	193310869	193310869	2	193307770,193310809,	193308157,193310869,
2061	TCONS_00006739	chr3	-	193551437	193555388	193555388	193555388	2	193551437,193555140,	193551541,193555388,
2061	TCONS_00005695	chr3	+	193558616	193561016	193561016	193561016	2	193558616,193559840,	193559561,193561016,
2061	TCONS_l2_00020301	chr3	-	193560348	193561798	193561798	193561798	3	193560348,193560866,193561440,	193560544,193561014,193561798,
2061	TCONS_l2_00019669	chr3	-	193560935	193561691	193561691	193561691	2	193560935,193561440,	193561014,193561691,
2061	TCONS_00006740	chr3	-	193565531	193570323	193570323	193570323	2	193565531,193570183,	193568228,193570323,
2062	TCONS_l2_00020302	chr3	-	193675162	193721448	193721448	193721448	3	193675162,193677517,193721373,	193676467,193677750,193721448,
2062	TCONS_l2_00019671	chr3	-	193719452	193721796	193721796	193721796	2	193719452,193721765,	193720365,193721796,
2062	TCONS_l2_00019672	chr3	-	193719993	193721570	193721570	193721570	2	193719993,193721373,	193720365,193721570,
2063	TCONS_l2_00019674	chr3	-	193727767	193745011	193745011	193745011	4	193727767,193733339,193740895,193744699,	193728366,193733424,193740996,193745011,
2063	TCONS_l2_00019675	chr3	-	193727786	193764597	193764597	193764597	3	193727786,193733339,193764258,	193728366,193733424,193764597,
2063	TCONS_l2_00020304	chr3	-	193727964	193788741	193788741	193788741	4	193727964,193733339,193770148,193788610,	193728366,193733424,193770231,193788741,
2063	TCONS_l2_00020305	chr3	-	193733231	193775468	193775468	193775468	5	193733231,193740895,193747434,193770148,193775425,	193733424,193740996,193747542,193770231,193775468,
2063	TCONS_l2_00019676	chr3	-	193733408	193788780	193788780	193788780	3	193733408,193770148,193788610,	193733424,193770231,193788780,
2063	TCONS_l2_00019678	chr3	-	193766673	193776285	193776285	193776285	3	193766673,193775425,193776142,	193767160,193775604,193776285,
2063	TCONS_l2_00019679	chr3	-	193766673	193776285	193776285	193776285	4	193766673,193770148,193775425,193776142,	193767160,193770231,193775604,193776285,
2063	TCONS_l2_00019680	chr3	-	193766673	193776285	193776285	193776285	4	193766673,193770148,193775421,193776142,	193767160,193770231,193775604,193776285,
2063	TCONS_l2_00019677	chr3	-	193766673	193773249	193773249	193773249	3	193766673,193770148,193773229,	193767160,193770231,193773249,
2063	TCONS_l2_00020306	chr3	-	193766708	193787318	193787318	193787318	4	193766708,193771553,193775425,193787104,	193767160,193773374,193775604,193787318,
2063	TCONS_l2_00019682	chr3	-	193766710	193787523	193787523	193787523	2	193766710,193787104,	193767160,193787523,
2063	TCONS_l2_00019681	chr3	-	193766710	193776291	193776291	193776291	3	193766710,193770148,193776199,	193767160,193770231,193776291,
2063	TCONS_00007061	chr3	+	193788001	193826755	193826755	193826755	4	193788001,193796000,193796189,193826643,	193788064,193796083,193796257,193826755,
2063	TCONS_00007062	chr3	+	193788001	193826755	193826755	193826755	5	193788001,193796000,193796189,193809295,193826643,	193788064,193796083,193796257,193809435,193826755,
2063	TCONS_00006354	chr3	+	193788001	193799213	193799213	193799213	4	193788001,193796000,193796189,193799166,	193788064,193796083,193796257,193799213,
2063	TCONS_00006355	chr3	+	193788010	193810542	193810542	193810542	5	193788010,193796000,193796189,193809295,193810518,	193788064,193796083,193796257,193809435,193810542,
2063	TCONS_00007063	chr3	+	193788013	193796527	193796527	193796527	3	193788013,193796000,193796189,	193788064,193796083,193796527,
2063	TCONS_00006356	chr3	+	193796216	193809948	193809948	193809948	2	193796216,193809295,	193796257,193809948,
2063	TCONS_00005697	chr3	+	193809349	193826963	193826963	193826963	2	193809349,193826643,	193809435,193826963,
2063	TCONS_00005920	chr3	-	193848404	193848990	193848990	193848990	2	193848404,193848922,	193848766,193848990,
2064	TCONS_00006357	chr3	+	193918478	193921896	193921896	193921896	2	193918478,193919763,	193918848,193921896,
2064	TCONS_00006752	chr3	-	193919494	193922813	193922813	193922813	2	193919494,193922607,	193921468,193922813,
2064	TCONS_00005921	chr3	-	193920804	193967942	193967942	193967942	3	193920804,193922607,193967844,	193921468,193922755,193967942,
2064	TCONS_00005922	chr3	-	193921268	193924096	193924096	193924096	3	193921268,193922607,193924036,	193921468,193922755,193924096,
2064	TCONS_00006753	chr3	-	193922569	193928464	193928464	193928464	2	193922569,193928402,	193922755,193928464,
2064	TCONS_00005698	chr3	+	193965436	193975561	193975561	193975561	4	193965436,193967384,193973019,193974973,	193965610,193967691,193973145,193975561,
2064	TCONS_00006358	chr3	+	193965490	193976672	193976672	193976672	4	193965490,193967388,193973019,193974973,	193965610,193967691,193973145,193976672,
2065	TCONS_00005699	chr3	+	193994470	194005157	194005157	194005157	3	193994470,193994714,194003757,	193994609,193994946,194005157,
2065	TCONS_00006754	chr3	-	194006426	194023812	194023812	194023812	2	194006426,194023545,	194011984,194023812,
2065	TCONS_00005923	chr3	-	194014253	194030493	194030493	194030493	4	194014253,194019342,194023545,194030389,	194014636,194019380,194023816,194030493,
2065	TCONS_00005481	chr3	-	194017423	194030593	194030593	194030593	6	194017423,194019264,194021147,194021384,194023545,194030389,	194018306,194019375,194021254,194021526,194023816,194030593,
2065	TCONS_00005924	chr3	-	194018987	194030589	194030589	194030589	4	194018987,194021384,194023545,194030389,	194021254,194021526,194023816,194030589,
2065	TCONS_00005405	chr3	-	194018990	194030593	194030593	194030593	3	194018990,194023545,194030389,	194021526,194023816,194030593,
2065	TCONS_00006755	chr3	-	194018994	194030578	194030578	194030578	3	194018994,194023545,194030389,	194019375,194023816,194030578,
2065	TCONS_00005925	chr3	-	194019234	194023820	194023820	194023820	2	194019234,194023545,	194019375,194023820,
2065	TCONS_00007329	chr3	-	194019282	194023812	194023812	194023812	2	194019282,194023545,	194019380,194023812,
2065	TCONS_00006756	chr3	-	194021489	194023848	194023848	194023848	2	194021489,194023545,	194021526,194023848,
2068	TCONS_00005703	chr3	+	194426276	194427693	194427693	194427693	2	194426276,194427566,	194426705,194427693,
2068	TCONS_l2_00019075	chr3	+	194428744	194448606	194448606	194448606	2	194428744,194447930,	194429267,194448606,
2068	TCONS_l2_00020032	chr3	+	194429149	194502897	194502897	194502897	4	194429149,194465302,194466263,194500190,	194429876,194465418,194466360,194502897,
2068	TCONS_l2_00019077	chr3	+	194429211	194435741	194435741	194435741	3	194429211,194430002,194435707,	194429876,194430126,194435741,
2068	TCONS_l2_00019076	chr3	+	194429211	194430208	194430208	194430208	2	194429211,194430002,	194429876,194430208,
2068	TCONS_l2_00020033	chr3	+	194429768	194430918	194430918	194430918	3	194429768,194430002,194430743,	194429876,194430126,194430918,
2068	TCONS_l2_00019078	chr3	+	194466286	194470700	194470700	194470700	2	194466286,194470338,	194466360,194470700,
2068	TCONS_00007330	chr3	-	194482846	194489431	194489431	194489431	3	194482846,194489143,194489364,	194483018,194489246,194489431,
2068	TCONS_00005926	chr3	-	194485966	194489441	194489441	194489441	3	194485966,194489143,194489364,	194486339,194489246,194489441,
2068	TCONS_l2_00020034	chr3	+	194489534	194500387	194500387	194500387	4	194489534,194490468,194492884,194500190,	194489581,194490540,194493000,194500387,
2068	TCONS_l2_00020035	chr3	+	194500957	194502106	194502106	194502106	2	194500957,194501698,	194501098,194502106,
2069	TCONS_00005707	chr3	+	194548618	194553321	194553321	194553321	3	194548618,194549190,194553190,	194548792,194549349,194553321,
2069	TCONS_00006757	chr3	-	194565037	194567506	194567506	194567506	3	194565037,194566794,194567426,	194566739,194567093,194567506,
2069	TCONS_00006371	chr3	+	194566645	194567366	194567366	194567366	2	194566645,194566749,	194566694,194567366,
2069	TCONS_00006372	chr3	+	194570163	194575044	194575044	194575044	2	194570163,194575014,	194570701,194575044,
2070	TCONS_00006373	chr3	+	194681820	194686205	194686205	194686205	2	194681820,194686161,	194682086,194686205,
2074	TCONS_l2_00020037	chr3	+	195270870	195273479	195273479	195273479	2	195270870,195273291,	195270981,195273479,
2074	TCONS_l2_00019084	chr3	+	195273308	195281946	195281946	195281946	2	195273308,195281419,	195273737,195281946,
2074	TCONS_l2_00019085	chr3	+	195273319	195277467	195277467	195277467	2	195273319,195277106,	195273737,195277467,
2074	TCONS_l2_00020038	chr3	+	195273418	195274285	195274285	195274285	2	195273418,195274165,	195273737,195274285,
2075	TCONS_00005711	chr3	+	195311255	195327734	195327734	195327734	2	195311255,195327680,	195311405,195327734,
2075	TCONS_l2_00019086	chr3	+	195341849	195352827	195352827	195352827	2	195341849,195352201,	195341891,195352827,
2075	TCONS_l2_00019087	chr3	+	195342765	195348763	195348763	195348763	2	195342765,195345498,	195343868,195348763,
2075	TCONS_l2_00020040	chr3	+	195351222	195356372	195356372	195356372	2	195351222,195355159,	195351480,195356372,
2075	TCONS_l2_00019088	chr3	+	195351980	195356380	195356380	195356380	2	195351980,195354109,	195352614,195356380,
2075	TCONS_00006375	chr3	+	195362628	195363268	195363268	195363268	2	195362628,195363261,	195363164,195363268,
2075	TCONS_00007072	chr3	+	195362632	195365803	195365803	195365803	2	195362632,195365479,	195362692,195365803,
2075	TCONS_00006376	chr3	+	195365629	195366726	195366726	195366726	2	195365629,195366403,	195365677,195366726,
2075	TCONS_00007073	chr3	+	195367105	195377054	195377054	195377054	2	195367105,195377015,	195367277,195377054,
2075	TCONS_00006377	chr3	+	195370820	195377621	195377621	195377621	2	195370820,195374752,	195374610,195377621,
2075	TCONS_00007074	chr3	+	195374325	195376288	195376288	195376288	3	195374325,195374752,195375774,	195374610,195375539,195376288,
2075	TCONS_00006378	chr3	+	195374391	195376247	195376247	195376247	2	195374391,195374852,	195374712,195376247,
2076	TCONS_00005713	chr3	+	195435001	195438746	195438746	195438746	3	195435001,195435617,195438436,	195435139,195435712,195438746,
2076	TCONS_00005714	chr3	+	195435004	195438552	195438552	195438552	4	195435004,195435299,195435617,195438436,	195435139,195435384,195435712,195438552,
2076	TCONS_00005715	chr3	+	195435017	195438746	195438746	195438746	3	195435017,195435617,195438436,	195435306,195435712,195438746,
2076	TCONS_00006379	chr3	+	195435067	195435653	195435653	195435653	2	195435067,195435617,	195435384,195435653,
2076	TCONS_00006380	chr3	+	195435261	195436348	195436348	195436348	2	195435261,195435617,	195435306,195436348,
2076	TCONS_00006381	chr3	+	195437319	195438452	195438452	195438452	2	195437319,195437721,	195437406,195438452,
2076	TCONS_00006382	chr3	+	195437560	195438452	195438452	195438452	2	195437560,195437721,	195437586,195438452,
2077	TCONS_l2_00019097	chr3	+	195663402	195673039	195673039	195673039	2	195663402,195666235,	195663792,195673039,
2078	TCONS_l2_00019098	chr3	+	195722895	195731930	195731930	195731930	3	195722895,195725734,195727812,	195723286,195727513,195731930,
2078	TCONS_l2_00019099	chr3	+	195722896	195755017	195755017	195755017	3	195722896,195752886,195753940,	195723286,195752974,195755017,
2078	TCONS_00007353	chr3	-	195725734	195731964	195731964	195731964	2	195725734,195727625,	195727250,195731964,
2079	TCONS_00005389	chr3	+	195869506	195887761	195887761	195887761	3	195869506,195870776,195886770,	195869871,195871248,195887761,
2079	TCONS_00005444	chr3	+	195869625	195886896	195886896	195886896	3	195869625,195871047,195886770,	195870280,195871248,195886896,
2079	TCONS_00006383	chr3	+	195869670	195871249	195871249	195871249	2	195869670,195871047,	195869871,195871249,
2079	TCONS_00007080	chr3	+	195869676	195870822	195870822	195870822	2	195869676,195870776,	195869871,195870822,
2079	TCONS_00006384	chr3	+	195870149	195886841	195886841	195886841	3	195870149,195871047,195886770,	195870193,195871248,195886841,
2079	TCONS_00007081	chr3	+	195870914	195886851	195886851	195886851	2	195870914,195886770,	195871248,195886851,
2081	TCONS_l2_00019107	chr3	+	196181572	196192929	196192929	196192929	3	196181572,196187515,196189663,	196182779,196189597,196192929,
2082	TCONS_00006387	chr3	+	196326510	196327216	196327216	196327216	2	196326510,196326900,	196326803,196327216,
2083	TCONS_00005931	chr3	-	196358368	196359458	196359458	196359458	2	196358368,196359258,	196358516,196359458,
2083	TCONS_00006767	chr3	-	196358395	196359460	196359460	196359460	2	196358395,196359330,	196358516,196359460,
2083	TCONS_00007354	chr3	-	196363399	196366498	196366498	196366498	2	196363399,196365902,	196363467,196366498,
2083	TCONS_00007086	chr3	+	196417083	196420127	196420127	196420127	2	196417083,196420021,	196417250,196420127,
2085	TCONS_l2_00020322	chr3	-	196710760	196713813	196713813	196713813	2	196710760,196713573,	196711066,196713813,
2089	TCONS_00005932	chr3	-	197171931	197185194	197185194	197185194	3	197171931,197184498,197185055,	197172194,197184654,197185194,
2089	TCONS_00005933	chr3	-	197177197	197183525	197183525	197183525	3	197177197,197178014,197183346,	197177453,197178179,197183525,
2089	TCONS_00005721	chr3	+	197185275	197193976	197193976	197193976	2	197185275,197193488,	197185413,197193976,
2090	TCONS_l2_00020324	chr3	-	197305083	197342531	197342531	197342531	6	197305083,197306073,197319961,197327142,197340095,197342434,	197305580,197306170,197320030,197327244,197340189,197342531,
2090	TCONS_l2_00019710	chr3	-	197307607	197354736	197354736	197354736	8	197307607,197340095,197346610,197348574,197349057,197350090,197350982,197354650,	197307619,197342556,197346759,197348739,197349201,197350253,197351068,197354736,
